venue,city,country,match_type,temperature,humidity,wind_speed,dew_point,cloud_cover,pitch_age_days,ground_avg_1st_innings,ground_pace_wickets_pct,ground_spin_wickets_pct,season,day_night,soil_composition,pitch_strip_number,grass_coverage,compaction_kpa,pitch_type
Brabourne Stadium,Mumbai,India,T20,28.976929815268868,54.71141670827244,18.638930751550944,20.78816534534789,77.55816538032337,2,154.61154903263343,60.61565004338819,39.38434995661181,Monsoon,1,Black Soil,8,6.000825502067858,300.8343842054155,1
M. A. Chidambaram Stadium,Chennai,India,T20,21.575917240452842,88.56967864995741,18.120965571086778,24.596924287244438,64.27857426289239,4,161.45528261595985,45.00029293033964,54.99970706966036,Monsoon,0,Red Soil,10,3.468135796657722,253.84043155991037,2
M. Chinnaswamy Stadium,Bengaluru,India,Test,32.894687563267205,45.97585265468019,11.345928944138288,10.755231242658315,15.604190985521377,7,369.07252522565113,41.11475064826656,58.88524935173344,Winter,1,Black Soil,9,3.700896490447088,290.7427329290139,0
Brabourne Stadium,Mumbai,India,T20,26.18448263580081,59.183625325096905,11.389388648857047,19.98199578637354,0.19988648557834665,6,174.08001293751087,64.3273362762125,35.672663723787494,Winter,1,Red Soil,8,7.97490211340726,332.54683769206963,0
Dr DY Patil Sports Academy,Mumbai,India,T20,26.030121758305686,72.96416029587829,10.273086603200923,18.946192051803564,25.04272500518282,1,190.1702225243672,60.256006183074355,39.743993816925645,Winter,1,Black Soil,9,9.76101274233475,280.65171515743725,1
M. Chinnaswamy Stadium,Bengaluru,India,ODI,36.702165489484074,61.5572507648998,5.062411100756527,17.713611501186534,49.0866520886462,2,277.0574429761491,47.716986912437896,52.283013087562104,Monsoon,0,Black Soil,3,5.182804086955713,349.7632820626536,0
Wankhede Stadium,Mumbai,India,ODI,28.826197461964295,74.16383497132696,16.785709622144363,16.3816575422947,32.32577351859486,2,243.89915995636667,47.70002893971283,52.29997106028717,Post-Monsoon,1,Mixed Soil,3,8.0058820972313,285.81923887737736,1
JSCA International Stadium Complex,Ranchi,India,T20,32.34997255527536,37.933616945010094,13.593108126955265,14.367915085012637,47.33162205600258,7,151.07744399325344,47.61653509728057,52.38346490271943,Monsoon,1,Mixed Soil,3,4.443300564688945,235.7489085784099,2
M. A. Chidambaram Stadium,Chennai,India,T20,38.95701667609343,77.81646924563093,8.380039526349448,17.907219532628492,63.200586519121316,6,194.5045434569883,40.33608026778654,59.66391973221346,Winter,1,Red Soil,8,2.0876786867195447,100.0,2
Sawai Mansingh Stadium,Jaipur,India,T20,29.102035082291717,40.004953668563374,15.132128402736093,16.549983391257843,45.78810918684142,6,198.04653325588149,40.56126132545141,59.43873867454859,Winter,1,Red Soil,4,4.284280027902452,205.42747048955033,2
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,ODI,31.681355083227153,63.15086681765229,11.965704515737121,16.844585565439342,42.04641704815894,6,265.85910453157754,36.40373202413175,63.59626797586825,Monsoon,1,Red Soil,10,4.527787144529219,217.10911473866094,2
M. A. Chidambaram Stadium,Chennai,India,ODI,28.135311106712138,73.31820043426833,16.147282372223312,22.878145468063305,72.26926435330907,3,254.7726104227569,47.57502041397794,52.42497958602206,Post-Monsoon,0,Red Soil,4,2.371346597257316,189.86430266625507,2
Narendra Modi Stadium,Ahmedabad,India,T20,33.650392601701,29.075802819528146,7.575500036105825,19.91526001086642,43.85093860984555,5,95.0,42.63769243464327,57.36230756535673,Post-Monsoon,1,Black Soil,9,4.323265210774615,100.0,2
JSCA International Stadium Complex,Ranchi,India,T20,35.603358996608236,55.73053104968045,12.924138185298066,13.353295550643754,0.0,2,180.2210084914154,62.99803135557036,37.00196864442964,Winter,1,Mixed Soil,6,0.42182350671757707,215.40422371156265,0
JSCA International Stadium Complex,Ranchi,India,ODI,25.27898686703053,61.102669970581864,13.00551972010007,12.807363500625188,31.20451630835235,7,227.1043741356333,46.34190274970341,53.65809725029659,Monsoon,1,Mixed Soil,6,4.303745671410741,231.15507648080694,2
Vidarbha Cricket Association Stadium,Nagpur,India,T20,30.61800770676142,55.1287335808118,9.069144686679408,12.412964334081714,46.50335267218729,3,152.7850292282555,52.08917520793752,47.91082479206248,Monsoon,1,Mixed Soil,7,3.4529175822637423,250.87428671413358,0
Maharashtra Cricket Association Stadium,Pune,India,ODI,34.398681009793975,44.09106027001167,19.476918127383335,13.481056208601467,15.74758787171669,4,252.26755253762408,61.261023139145024,38.738976860854976,Winter,1,Black Soil,8,5.401117744327137,279.6760036500899,1
Maharashtra Cricket Association Stadium,Pune,India,ODI,33.635642337923485,79.61434080380971,11.243611301595099,13.4118768016851,21.540292563884492,6,245.13731791935658,58.156746710619046,41.843253289380954,Summer,1,Black Soil,7,4.530462009840608,255.22795002826518,1
Dr DY Patil Sports Academy,Mumbai,India,ODI,25.812169386875176,83.27336358345616,1.0,22.53138283546058,100.0,4,252.88482984108842,55.54896363683246,44.45103636316754,Monsoon,0,Mixed Soil,5,7.681127535888253,326.8535167646294,1
Rajiv Gandhi International Stadium,Hyderabad,India,T20,31.781128393958817,28.76391535554742,7.282748363482881,19.58951072719924,5.619949292082804,5,135.7922659348576,59.96595605979982,40.03404394020018,Winter,0,Black Soil,5,3.9958130960604845,226.36804280165592,0
Dr DY Patil Sports Academy,Mumbai,India,T20,32.06278210356844,86.72010725311549,17.917625459166707,23.614730835245275,63.455859771438256,4,187.55632892003496,42.78350083045857,57.21649916954143,Winter,1,Black Soil,10,7.470342308270449,334.61067439529825,0
Vidarbha Cricket Association Stadium,Nagpur,India,T20,27.60867380911265,48.55278850140363,11.608956845242474,4.0,88.04736887207306,5,177.46099090274444,44.23437379669275,55.76562620330725,Post-Monsoon,1,Mixed Soil,8,3.3746238931248502,245.30077543312228,2
M. Chinnaswamy Stadium,Bengaluru,India,ODI,35.81512861210179,58.606812946994,9.72825967432964,19.44156388942985,90.84663104741495,7,295.9171105765678,50.365016668952656,49.634983331047344,Post-Monsoon,0,Black Soil,8,3.6012033974506164,277.47570981297525,0
Sawai Mansingh Stadium,Jaipur,India,T20,38.076333303080474,57.96790646402792,5.439607449051031,12.08807805854354,65.2444710310744,4,189.78542766984222,49.22519928179362,50.77480071820638,Summer,0,Red Soil,9,6.024879104268358,212.26691493101254,2
Brabourne Stadium,Mumbai,India,T20,25.897562082953584,77.33479313472999,12.649956404923262,15.423536624986342,67.42279259118635,2,205.1051034355133,51.09741843386432,48.90258156613568,Summer,1,Black Soil,6,5.094079042692023,294.5035290983535,1
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,34.08414486703922,45.629570613642706,11.362763114857335,13.923878062957359,44.64619974508652,3,172.51719949107962,45.938717913086386,54.061282086913614,Summer,0,Black Soil,10,4.263226702537914,255.82922048770803,2
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,T20,29.435209986717357,43.99674534486212,4.452894847803793,15.83456762594803,39.45099997228381,5,147.15148063469152,47.53655794463735,52.46344205536265,Summer,0,Mixed Soil,4,1.5751848883933999,163.26718242935104,2
Wankhede Stadium,Mumbai,India,T20,30.91893006209005,90.70797608532087,18.663554713846782,24.84865817258498,83.81429041874904,5,195.2399158285474,68.29192310792541,31.708076892074587,Post-Monsoon,1,Black Soil,5,2.863431007409743,272.1342931107409,1
Brabourne Stadium,Mumbai,India,T20,34.26094651497712,87.58921609280368,21.027702822401434,16.852024381365126,62.61798098802707,3,156.44183044810725,58.674441840435065,41.325558159564935,Monsoon,0,Black Soil,10,11.544523429014731,337.975356537065,1
M. A. Chidambaram Stadium,Chennai,India,T20,33.44225096117107,65.47237332377378,11.764761802956365,26.124922255050286,77.48089871351105,5,189.90513007863493,48.129106524731945,51.870893475268055,Winter,1,Mixed Soil,8,4.364277602193075,183.40732775992035,2
M. A. Chidambaram Stadium,Chennai,India,T20,35.823761114835094,97.97775678343734,20.934456722995403,21.102697814632,47.23274841076975,2,177.6735290783506,64.3295077132053,35.6704922867947,Summer,0,Red Soil,9,2.1065307248425453,201.89327466780412,1
Narendra Modi Stadium,Ahmedabad,India,T20,27.538489358373965,60.31620386415102,16.833395893591412,21.497991383827024,39.47401954330563,2,177.63579423214318,40.18754138355612,59.81245861644388,Summer,0,Mixed Soil,9,2.5699172647017847,216.88768461385646,2
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,41.84218707538553,35.34322966905743,3.7026439781197062,11.1713886887674,32.72765486915179,3,184.70717124281964,53.73002353638618,46.26997646361382,Monsoon,1,Red Soil,2,4.952083984524218,236.31655373486524,0
Green Park,Kanpur,India,T20,26.513735754889364,60.933406907889065,11.226774742862082,17.44424480029577,0.0,3,132.36153290686474,56.64173244705012,43.35826755294988,Winter,0,Red Soil,7,0.31201942777265224,237.1672445962489,2
Wankhede Stadium,Mumbai,India,T20,31.781508591442595,48.49388472328138,17.13384461108752,20.172911345792425,54.85521109416055,5,169.18723079675078,49.13804908493317,50.86195091506683,Winter,1,Black Soil,1,2.993273306492276,381.77215705033143,0
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,30.660040796253003,52.57349321562646,17.631515999932198,16.75007085346846,38.8784376641221,5,160.60264908383724,48.59554371316289,51.40445628683711,Summer,1,Mixed Soil,6,4.006669631435454,224.200109148073,2
M. A. Chidambaram Stadium,Chennai,India,T20,34.99368110260129,69.31420961262255,18.522058342780493,11.084973928396662,64.50284879724934,3,161.45024050387948,49.178835450575406,50.821164549424594,Winter,1,Red Soil,9,3.6066975294063246,207.15087806740965,2
Holkar Cricket Stadium,Indore,India,T20,37.45376384090144,53.64116419763349,3.0861919695358697,15.90046690815361,33.82645483057198,2,206.8628251929269,28.0,72.0,Summer,1,Mixed Soil,10,2.9947808857438742,276.0222066348085,0
M. A. Chidambaram Stadium,Chennai,India,T20,32.0533553901264,72.61069055189347,10.661881848864757,17.08248798324283,74.570506894765,1,131.7531008970901,59.307669708090685,40.692330291909315,Post-Monsoon,1,Black Soil,7,2.3239400438456963,255.6792758005688,1
Sawai Mansingh Stadium,Jaipur,India,T20,34.41869234596522,22.37066200327877,11.733403743718545,21.47774063229317,66.67874906021456,3,173.5757478518475,46.58655379095323,53.41344620904677,Winter,1,Black Soil,7,3.4547335709698443,285.7522899167162,2
Wankhede Stadium,Mumbai,India,T20,23.62242078686678,54.51831829788664,18.882827758557877,20.761015284158226,71.29027971340916,6,177.90503489881297,53.536094446430354,46.463905553569646,Monsoon,1,Black Soil,1,3.507364111441909,389.5211801361725,0
M. Chinnaswamy Stadium,Bengaluru,India,T20,28.852523468516804,37.3249383142623,8.830597445410325,19.404770133516795,23.543900589237758,4,165.09201055490598,52.99218080574195,47.00781919425805,Monsoon,0,Black Soil,4,5.030625717558742,348.97967053390556,0
Sawai Mansingh Stadium,Jaipur,India,T20,25.671416977233417,61.340978373315245,11.450250458318777,15.317984252365799,0.0,4,210.2204908896096,41.845823966771555,58.154176033228445,Summer,1,Black Soil,10,1.391365334827631,219.50395365773852,0
JSCA International Stadium Complex,Ranchi,India,T20,25.50994313130241,61.105615815592216,13.557318257837736,22.24813556431514,19.914454336394588,2,169.8140261630296,38.685318420784384,61.314681579215616,Winter,1,Red Soil,6,3.06607843609388,294.57799829981684,2
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,30.823659451568812,46.780240353338804,6.457442565905408,12.760256822553792,73.33090461631713,7,171.76303686286852,50.39689478000964,49.60310521999036,Winter,1,Mixed Soil,8,8.40276150058845,268.200419553857,1
Rajiv Gandhi International Stadium,Hyderabad,India,T20,28.195096029474257,56.70461480370206,17.260440660196572,9.745487563983346,10.180771783974524,1,168.87614730259662,64.98772699796744,35.01227300203256,Winter,1,Black Soil,1,5.916483528177396,338.103543791897,0
Green Park,Kanpur,India,ODI,36.143989458713136,48.25921372636982,9.291104268998016,15.680182114242543,54.6217466611561,2,237.65525631385546,48.94993575642549,51.05006424357451,Monsoon,1,Mixed Soil,6,0.0,203.17631440608233,2
Vidarbha Cricket Association Stadium,Nagpur,India,Test,30.828235668173022,63.39294617135616,7.743845555467864,12.941604642863405,20.094799428626,7,284.6683631632651,59.29673807957529,40.70326192042471,Monsoon,0,Black Soil,4,3.4618805849600456,190.33470243447937,1
Brabourne Stadium,Mumbai,India,ODI,37.37511540329087,50.40873061457292,13.227760020118588,16.862568919625204,73.74343030665344,5,289.21250342142775,56.14832878050503,43.85167121949497,Winter,1,Black Soil,10,7.867398787540096,340.14205394123974,0
Holkar Cricket Stadium,Indore,India,T20,23.61164165631879,46.92546417511328,3.992402670406393,21.84440624145148,40.374122210069984,7,166.38176123423472,28.14107576745213,71.85892423254788,Summer,0,Black Soil,6,4.554665588739464,328.0553915803995,0
Punjab Cricket Association IS Bindra Stadium,Mohali,India,ODI,31.916731339136692,51.85766854037804,18.57190160178301,14.07945522755345,31.224786835748453,5,288.80911456962315,38.38921065560524,61.61078934439476,Post-Monsoon,1,Black Soil,7,4.958210690481052,231.16467173796565,0
Arun Jaitley Stadium,Delhi,India,T20,28.005270765885296,52.77708964325376,17.45220807050262,11.674537204810779,38.193669168734274,4,160.75046510735018,47.38793274005399,52.61206725994601,Monsoon,1,Red Soil,4,1.57077771893418,231.3035985076766,2
Rajiv Gandhi International Stadium,Hyderabad,India,T20,35.852493001861866,63.920499845213016,11.043329494819915,18.04460219922528,28.6518388343592,7,177.5229170504739,56.23251959440208,43.76748040559792,Post-Monsoon,0,Black Soil,5,6.7277345174067795,275.7874624256079,1
M. A. Chidambaram Stadium,Chennai,India,T20,28.879906208766116,83.61963859624859,11.685738889316472,20.495051970906943,52.22630800142446,7,184.02087430160844,56.09575002565496,43.90424997434504,Post-Monsoon,0,Mixed Soil,6,2.294761454058722,100.0,1
M. Chinnaswamy Stadium,Bengaluru,India,T20,29.061423241537174,66.94495169288574,17.755885664461303,20.021529843631043,16.23202006082653,2,186.61441891825731,50.92911753600018,49.07088246399982,Monsoon,0,Black Soil,6,5.577521941996256,385.3284580311151,0
Brabourne Stadium,Mumbai,India,T20,29.049381829704558,57.5129345103407,10.082097515365945,18.747599690078783,62.49662983334835,4,170.7281571702138,53.971548321800384,46.028451678199616,Summer,1,Black Soil,10,9.328466904895775,316.4358181555395,1
Narendra Modi Stadium,Ahmedabad,India,Test,43.407543214979455,49.405209125508634,9.404374831418346,17.974428000398735,71.19731870035517,1,353.69414760621936,39.79140026557695,60.20859973442305,Monsoon,1,Mixed Soil,3,1.1144777040739007,239.0914812209307,2
Wankhede Stadium,Mumbai,India,ODI,25.56887999203261,64.89617525187612,22.430753229302475,21.41382865957479,39.69754557803416,5,247.8313727492966,47.32563265615164,52.67436734384836,Monsoon,0,Black Soil,4,5.099121268944497,380.6744620323557,0
Wankhede Stadium,Mumbai,India,ODI,37.39004245617827,49.096379507829425,13.269189656826509,26.05911938820014,20.16719852863677,4,310.23882355502445,59.2766197276751,40.7233802723249,Summer,1,Black Soil,1,11.371066385252867,317.2114754134483,1
JSCA International Stadium Complex,Ranchi,India,Test,29.98970384803519,52.33496702240806,7.484987436406227,16.119281060076496,91.41929300244068,6,327.3248310123761,45.516754980580885,54.483245019419115,Winter,1,Mixed Soil,1,4.431250559461939,285.5734308484551,2
Eden Gardens,Kolkata,India,T20,23.65720523829159,55.931409161695115,3.188752600662702,20.02230946367753,35.66542442683098,4,159.62788777976328,34.38238315355468,65.61761684644532,Post-Monsoon,0,Red Soil,8,1.3175463951161432,239.41749603026744,2
Barabati Stadium,Cuttack,India,ODI,30.532052601806736,61.380977269119086,25.35199304455311,18.6815201292951,86.2323591928995,2,265.8448853153015,65.65944742231811,34.34055257768189,Post-Monsoon,0,Red Soil,2,4.398440732089638,388.4035930575488,1
M. Chinnaswamy Stadium,Bengaluru,India,T20,28.906213430079383,46.4963287215937,18.55711399466245,10.983061895479183,14.273385919283015,1,223.43620800822322,65.9629619923402,34.0370380076598,Post-Monsoon,0,Black Soil,3,4.689421705856354,320.2695375302688,0
Dr DY Patil Sports Academy,Mumbai,India,T20,28.769781350136324,66.92526378020436,10.526230063159502,23.910851648131043,26.236020314525057,7,210.857321223559,64.36878808114243,35.63121191885757,Post-Monsoon,0,Red Soil,5,7.553626851388344,286.83731350935426,0
Punjab Cricket Association IS Bindra Stadium,Mohali,India,T20,29.987085189530212,66.18404400924568,3.6645579843501217,10.887962808413967,50.87656311580878,7,188.84207717336224,41.34085819140486,58.65914180859514,Monsoon,1,Black Soil,3,1.5131574876476597,208.75120694778082,0
Himachal Pradesh Cricket Association Stadium,Dharamsala,India,T20,28.4065663455003,73.8554419107864,10.364624458585665,10.990768933397607,28.075017101804185,5,129.85659233433563,40.8867224628783,59.1132775371217,Summer,0,Mixed Soil,8,3.7435316361041107,315.62920704404826,2
Wankhede Stadium,Mumbai,India,ODI,29.8197572946143,71.36317565520763,22.43019446757574,24.85871757665447,27.058782917970387,7,313.22853340515877,50.35568394224525,49.64431605775475,Winter,1,Red Soil,4,10.34616328507131,305.32799128210445,1
